,Usia,Gender,Gaji,Jumlah Anak
996,40,L,1-3jt,6
997,32,P,1-3jt,0
998,40,L,3-5jt,2
999,58,L,3-5jt,0
1000,41,P,1-3jt,3
1001,30,L,3-5jt,5
1002,38,L,5-10jt,3
1003,44,P,3-5jt,4
1004,31,L,1-3jt,0
1005,46,P,1-3jt,3
1006,53,L,3-5jt,5
1007,58,L,5-10jt,1
1008,33,L,1-3jt,0
1009,58,P,5-10jt,2
1010,31,L,3-5jt,3
1011,23,L,1-3jt,6
1012,31,P,1-3jt,3
1013,58,P,3-5jt,5
1014,57,P,1-3jt,3
1015,29,L,1-3jt,3
1016,47,L,5-10jt,3
1017,34,L,1-3jt,4
1018,23,P,3-5jt,3
1019,25,P,5-10jt,1
1020,35,L,5-10jt,1
1021,35,L,5-10jt,6
1022,34,L,1-3jt,3
1023,48,L,3-5jt,1
1024,21,L,3-5jt,2
1025,44,P,5-10jt,2
1026,35,L,5-10jt,4
1027,42,L,5-10jt,1
1028,53,P,3-5jt,5
1029,50,L,5-10jt,3
1030,41,L,5-10jt,2
1031,47,L,5-10jt,0
1032,29,L,1-3jt,1
1033,56,P,3-5jt,6
1034,51,P,5-10jt,0
1035,23,P,1-3jt,3
1036,41,P,3-5jt,3
1037,17,L,3-5jt,5
1038,54,L,5-10jt,2
1039,52,L,3-5jt,6
1040,29,P,3-5jt,4
1041,20,P,5-10jt,4
1042,32,L,5-10jt,0
1043,29,L,5-10jt,1
1044,31,L,1-3jt,0
1045,56,P,1-3jt,0
1046,45,L,5-10jt,6
1047,42,P,1-3jt,4
1048,29,L,1-3jt,2
1049,19,L,3-5jt,5
1050,28,P,1-3jt,6
1051,49,P,1-3jt,6
1052,58,P,5-10jt,2
1053,51,L,3-5jt,1
1054,51,P,3-5jt,1
1055,58,P,3-5jt,4
1056,29,P,3-5jt,6
1057,24,P,5-10jt,3
1058,51,P,3-5jt,0
1059,45,P,5-10jt,5
1060,52,L,3-5jt,5
1061,46,L,5-10jt,0
1062,22,L,3-5jt,0
1063,45,L,3-5jt,0
1064,30,P,1-3jt,0
1065,54,L,1-3jt,1
1066,22,P,3-5jt,2
1067,37,P,3-5jt,5
1068,38,P,1-3jt,1
1069,23,L,1-3jt,5
1070,54,L,5-10jt,0
1071,23,P,5-10jt,0
1072,46,L,5-10jt,2
1073,49,P,5-10jt,1
1074,21,L,3-5jt,4
1075,50,L,1-3jt,1
1076,40,P,1-3jt,0
1077,46,L,3-5jt,1
1078,26,P,3-5jt,6
1079,49,L,1-3jt,0
1080,60,L,1-3jt,6
1081,38,P,1-3jt,4
1082,54,P,3-5jt,5
1083,57,P,1-3jt,6
1084,41,P,5-10jt,1
1085,31,P,1-3jt,6
1086,23,L,3-5jt,4
1087,52,P,3-5jt,2
1088,58,L,5-10jt,5
1089,40,L,3-5jt,1
1090,46,L,3-5jt,6
1091,32,P,3-5jt,6
1092,54,L,3-5jt,4
1093,52,P,1-3jt,5
1094,48,L,3-5jt,3
1095,32,L,5-10jt,4
1096,21,L,3-5jt,0
1097,50,P,5-10jt,3
1098,36,P,1-3jt,3
1099,59,L,5-10jt,0
1100,55,P,1-3jt,4
1101,23,L,1-3jt,6
1102,31,L,1-3jt,3
1103,34,P,5-10jt,3
1104,28,L,5-10jt,5
1105,37,L,3-5jt,4
1106,19,L,1-3jt,5
1107,36,P,1-3jt,2
1108,38,L,5-10jt,6
1109,31,L,5-10jt,5
1110,34,L,5-10jt,3
1111,60,P,5-10jt,2
1112,55,P,1-3jt,3
1113,32,L,3-5jt,4
1114,30,P,5-10jt,4
1115,40,P,5-10jt,5
1116,42,L,5-10jt,1
1117,30,L,3-5jt,2
1118,55,L,3-5jt,4
1119,38,P,1-3jt,6
1120,58,L,3-5jt,5
1121,39,L,5-10jt,3
1122,59,L,1-3jt,4
1123,25,L,5-10jt,2
1124,40,P,5-10jt,2
1125,39,L,3-5jt,6
1126,43,P,5-10jt,4
1127,44,L,3-5jt,1
1128,30,P,3-5jt,5
1129,26,L,3-5jt,0
1130,23,P,3-5jt,2
1131,23,L,1-3jt,5
1132,55,P,3-5jt,0
1133,51,L,5-10jt,6
1134,24,P,1-3jt,0
1135,27,L,5-10jt,6
1136,58,P,1-3jt,3
1137,55,P,1-3jt,2
1138,33,L,5-10jt,0
1139,46,P,3-5jt,5
1140,49,L,5-10jt,1
1141,30,L,1-3jt,6
1142,52,P,5-10jt,0
1143,50,P,1-3jt,2
1144,51,L,3-5jt,0
1145,32,L,1-3jt,5
1146,17,P,1-3jt,2
1147,33,L,5-10jt,4
1148,45,P,5-10jt,1
1149,17,P,1-3jt,1
1150,36,L,1-3jt,1
1151,29,L,1-3jt,6
1152,44,P,1-3jt,5
1153,55,L,5-10jt,0
1154,21,L,3-5jt,6
1155,23,L,1-3jt,5
1156,54,P,5-10jt,6
1157,20,L,5-10jt,6
1158,57,L,3-5jt,1
1159,27,P,3-5jt,4
1160,43,P,1-3jt,1
1161,57,L,5-10jt,0
1162,47,P,3-5jt,3
1163,31,L,5-10jt,4
1164,27,P,1-3jt,1
1165,30,P,5-10jt,2
1166,36,P,5-10jt,3
1167,47,P,3-5jt,0
1168,29,P,1-3jt,2
1169,33,P,3-5jt,5
1170,29,P,1-3jt,5
1171,28,L,3-5jt,6
1172,23,P,5-10jt,4
1173,49,L,5-10jt,1
1174,25,P,1-3jt,4
1175,33,L,3-5jt,1
1176,26,L,1-3jt,1
1177,47,P,3-5jt,5
1178,36,P,1-3jt,2
1179,19,P,1-3jt,6
1180,48,P,1-3jt,0
1181,27,P,3-5jt,4
1182,24,P,1-3jt,4
1183,21,L,3-5jt,6
1184,22,P,3-5jt,5
1185,53,P,5-10jt,6
1186,36,L,3-5jt,2
1187,34,L,5-10jt,6
1188,21,L,5-10jt,3
1189,31,P,3-5jt,5
1190,23,L,3-5jt,3
1191,17,P,5-10jt,5
1192,18,L,3-5jt,1
1193,28,L,3-5jt,1
1194,55,P,1-3jt,3
1195,35,P,3-5jt,3
1196,30,L,5-10jt,1
1197,28,P,3-5jt,0
1198,59,L,3-5jt,5
1199,25,L,5-10jt,4
1200,58,L,3-5jt,1
1201,21,P,1-3jt,6
1202,54,P,1-3jt,3
1203,25,L,3-5jt,5
1204,46,L,3-5jt,4
1205,36,L,5-10jt,3
1206,49,L,3-5jt,1
1207,34,L,1-3jt,6
1208,30,L,5-10jt,3
1209,34,L,3-5jt,4
1210,19,L,3-5jt,2
1211,26,L,1-3jt,5
1212,50,L,5-10jt,6
1213,36,P,1-3jt,0
1214,49,P,3-5jt,4
1215,46,P,5-10jt,5
1216,32,L,1-3jt,4
1217,38,P,1-3jt,5
1218,24,L,1-3jt,5
1219,27,P,5-10jt,6
1220,37,P,3-5jt,1
1221,25,L,1-3jt,4
1222,26,P,1-3jt,4
1223,32,P,1-3jt,2
1224,30,P,1-3jt,4
1225,35,L,1-3jt,0
1226,45,L,3-5jt,5
1227,26,P,5-10jt,4
1228,50,P,3-5jt,0
1229,49,P,3-5jt,1
1230,18,P,1-3jt,2
1231,53,P,1-3jt,1
1232,26,L,5-10jt,0
1233,59,L,3-5jt,5
1234,51,P,3-5jt,6
1235,41,P,5-10jt,4
1236,19,P,3-5jt,1
1237,53,L,3-5jt,5
1238,44,L,3-5jt,2
1239,39,L,3-5jt,5
1240,38,P,3-5jt,4
1241,48,P,3-5jt,0
1242,28,P,3-5jt,5
1243,33,P,5-10jt,5
1244,35,L,5-10jt,0
1245,51,P,1-3jt,6
1246,18,L,3-5jt,5
1247,50,L,1-3jt,3
1248,55,P,5-10jt,0
1249,53,L,5-10jt,1
1250,27,P,3-5jt,4
1251,54,L,5-10jt,2
1252,30,P,5-10jt,5
1253,57,P,1-3jt,3
1254,31,L,1-3jt,3
1255,49,P,1-3jt,5
1256,37,P,1-3jt,2
1257,21,L,3-5jt,4
1258,38,P,1-3jt,1
1259,34,L,3-5jt,2
1260,55,P,3-5jt,5
1261,20,P,3-5jt,5
1262,23,L,3-5jt,3
1263,49,P,1-3jt,5
1264,22,L,3-5jt,0
1265,41,L,1-3jt,2
1266,36,P,5-10jt,0
1267,49,L,1-3jt,6
1268,27,L,1-3jt,4
1269,29,P,5-10jt,3
1270,18,P,5-10jt,1
1271,26,L,5-10jt,2
1272,60,P,1-3jt,5
1273,37,P,5-10jt,4
1274,53,L,3-5jt,2
1275,31,P,5-10jt,1
1276,58,P,3-5jt,5
1277,23,P,3-5jt,4
1278,42,P,1-3jt,1
1279,33,L,5-10jt,4
1280,32,P,3-5jt,1
1281,28,L,3-5jt,5
1282,31,L,3-5jt,5
1283,50,L,3-5jt,3
1284,47,P,1-3jt,4
1285,49,P,1-3jt,4
1286,23,L,1-3jt,6
1287,35,P,1-3jt,5
1288,58,L,3-5jt,3
1289,39,L,3-5jt,5
1290,53,P,1-3jt,5
1291,31,P,3-5jt,4
1292,22,L,5-10jt,2
1293,44,L,5-10jt,2
1294,28,P,5-10jt,0
1295,35,L,5-10jt,5
1296,30,P,3-5jt,0
1297,20,P,1-3jt,1
1298,26,P,5-10jt,4
1299,45,L,5-10jt,2
1300,26,P,1-3jt,3
1301,27,L,5-10jt,2
1302,40,L,3-5jt,2
1303,20,P,3-5jt,1
1304,26,L,3-5jt,5
1305,26,L,5-10jt,3
1306,31,P,3-5jt,2
1307,55,P,1-3jt,4
1308,37,L,5-10jt,6
1309,28,L,1-3jt,2
1310,51,P,3-5jt,3
1311,37,L,5-10jt,5
1312,34,L,5-10jt,6
1313,33,P,3-5jt,4
1314,44,L,3-5jt,4
1315,25,P,3-5jt,5
1316,28,P,5-10jt,3
1317,38,L,1-3jt,2
1318,55,L,3-5jt,2
1319,59,P,1-3jt,3
1320,34,P,3-5jt,4
1321,45,P,5-10jt,4
1322,17,L,5-10jt,3
1323,45,L,1-3jt,4
1324,18,P,1-3jt,1
1325,51,P,3-5jt,3
1326,38,L,5-10jt,1
1327,39,P,5-10jt,1
1328,43,P,1-3jt,6
1329,22,P,5-10jt,1
1330,39,P,3-5jt,3
1331,55,L,1-3jt,3
1332,51,L,1-3jt,3
1333,43,P,3-5jt,5
1334,60,P,3-5jt,5
1335,17,P,3-5jt,5
1336,27,P,3-5jt,6
1337,28,P,5-10jt,4
1338,36,P,3-5jt,6
1339,30,P,5-10jt,0
1340,22,L,5-10jt,6
1341,38,L,3-5jt,6
1342,60,P,5-10jt,3
1343,41,L,1-3jt,3
1344,38,P,1-3jt,0
1345,47,P,5-10jt,4
1346,36,P,5-10jt,6
1347,32,L,3-5jt,6
1348,47,L,5-10jt,0
1349,42,L,3-5jt,1
1350,55,P,3-5jt,5
1351,22,L,5-10jt,2
1352,23,P,5-10jt,6
1353,33,P,3-5jt,5
1354,19,P,3-5jt,4
1355,48,L,1-3jt,3
1356,45,L,1-3jt,3
1357,58,P,1-3jt,1
1358,37,L,5-10jt,4
1359,50,L,3-5jt,1
1360,32,P,3-5jt,4
1361,42,L,1-3jt,0
1362,27,P,3-5jt,3
1363,30,L,3-5jt,0
1364,43,L,1-3jt,5
1365,45,P,3-5jt,4
1366,41,L,3-5jt,6
1367,42,L,3-5jt,1
1368,44,P,1-3jt,0
1369,44,P,5-10jt,0
1370,30,L,1-3jt,0
1371,53,L,1-3jt,2
1372,51,P,5-10jt,6
1373,41,L,3-5jt,6
1374,44,L,1-3jt,5
1375,41,L,5-10jt,3
1376,27,L,1-3jt,3
1377,54,P,1-3jt,4
1378,21,P,5-10jt,0
1379,27,L,5-10jt,3
1380,37,L,3-5jt,0
1381,44,P,3-5jt,1
1382,21,L,1-3jt,6
1383,25,P,1-3jt,6
1384,56,L,1-3jt,5
1385,57,L,1-3jt,5
1386,48,L,3-5jt,4
1387,40,P,1-3jt,3
1388,48,L,1-3jt,6
1389,23,L,3-5jt,0
1390,30,P,3-5jt,4
1391,30,L,5-10jt,4
1392,49,L,3-5jt,2
1393,60,L,1-3jt,2
1394,55,L,3-5jt,1
1395,29,L,5-10jt,5
1396,41,L,1-3jt,2
1397,57,P,3-5jt,5
1398,36,P,3-5jt,4
1399,47,L,1-3jt,2
1400,50,P,1-3jt,0
1401,18,L,5-10jt,0
1402,59,L,3-5jt,6
1403,46,L,5-10jt,5
1404,40,L,5-10jt,6
1405,17,L,5-10jt,1
1406,55,L,3-5jt,6
1407,34,L,5-10jt,0
1408,38,P,5-10jt,3
1409,23,P,5-10jt,2
1410,31,P,5-10jt,1
1411,29,L,1-3jt,1
1412,53,P,1-3jt,2
1413,46,P,1-3jt,6
1414,25,L,1-3jt,4
1415,49,L,1-3jt,2
1416,58,P,3-5jt,4
1417,35,P,3-5jt,6
1418,52,P,1-3jt,4
1419,35,L,1-3jt,0
1420,51,L,3-5jt,0
1421,48,P,3-5jt,4
1422,42,L,5-10jt,2
1423,52,L,5-10jt,0
1424,50,L,3-5jt,0
1425,37,L,5-10jt,0
1426,42,L,3-5jt,1
1427,25,L,1-3jt,1
1428,21,P,1-3jt,4
1429,29,L,1-3jt,0
1430,25,L,1-3jt,5
1431,51,P,5-10jt,6
1432,57,P,3-5jt,0
1433,26,P,3-5jt,2
1434,37,L,5-10jt,1
1435,20,L,1-3jt,3
1436,23,L,3-5jt,5
1437,54,L,1-3jt,0
1438,21,L,5-10jt,4
1439,24,L,1-3jt,0
1440,26,L,3-5jt,6
1441,42,P,5-10jt,3
1442,40,L,1-3jt,5
1443,48,P,5-10jt,1
1444,30,L,1-3jt,3
1445,54,P,3-5jt,6
1446,54,L,1-3jt,4
1447,25,L,3-5jt,5
1448,51,L,1-3jt,3
1449,44,P,5-10jt,0
1450,33,P,1-3jt,1
1451,53,L,5-10jt,6
1452,27,L,3-5jt,0
1453,34,L,5-10jt,3
1454,54,L,3-5jt,3
1455,32,P,3-5jt,5
1456,44,L,5-10jt,2
1457,41,P,3-5jt,1
1458,56,L,5-10jt,3
1459,34,P,5-10jt,6
1460,22,L,5-10jt,2
1461,22,P,1-3jt,6
1462,51,P,5-10jt,2
1463,33,L,3-5jt,0
1464,26,P,5-10jt,0
1465,51,L,1-3jt,3
1466,24,P,1-3jt,6
1467,48,L,3-5jt,3
1468,20,L,5-10jt,1
1469,43,L,5-10jt,2
1470,21,P,3-5jt,4
1471,42,L,3-5jt,2
1472,54,P,5-10jt,2
1473,56,P,1-3jt,6
1474,35,L,5-10jt,0
1475,40,L,3-5jt,0
1476,35,L,3-5jt,1
1477,44,P,5-10jt,0
1478,23,L,1-3jt,0
1479,44,L,3-5jt,2
1480,17,P,3-5jt,2
1481,38,L,3-5jt,4
1482,38,L,5-10jt,5
1483,43,L,5-10jt,1
1484,53,P,5-10jt,0
1485,28,P,1-3jt,6
1486,27,L,1-3jt,3
1487,46,L,3-5jt,1
1488,57,P,3-5jt,4
1489,34,L,3-5jt,2
1490,28,L,1-3jt,6
1491,54,L,1-3jt,5
1492,59,P,1-3jt,0
1493,50,P,5-10jt,2
1494,39,P,3-5jt,2
1495,43,L,3-5jt,0
1496,30,L,1-3jt,6
1497,54,L,5-10jt,5
1498,41,P,3-5jt,4
1499,57,P,5-10jt,4
1500,60,L,5-10jt,4
1501,53,L,5-10jt,3
1502,30,L,5-10jt,1
1503,20,L,5-10jt,1
1504,49,L,3-5jt,1
1505,22,P,5-10jt,5
1506,43,P,1-3jt,5
1507,51,P,3-5jt,2
1508,25,L,3-5jt,1
1509,55,P,3-5jt,6
1510,17,P,5-10jt,5
1511,17,P,5-10jt,1
1512,49,L,3-5jt,5
1513,47,L,5-10jt,6
1514,43,P,5-10jt,3
1515,36,P,1-3jt,1
1516,39,P,3-5jt,4
1517,34,L,3-5jt,1
1518,34,L,1-3jt,6
1519,21,L,3-5jt,2
1520,37,L,5-10jt,1
1521,34,L,1-3jt,0
1522,30,L,1-3jt,2
1523,40,L,1-3jt,4
1524,38,P,3-5jt,5
1525,34,P,3-5jt,3
1526,41,P,1-3jt,3
1527,36,P,5-10jt,4
1528,30,L,1-3jt,6
1529,32,P,3-5jt,4
1530,31,P,5-10jt,0
1531,60,P,1-3jt,5
1532,55,L,5-10jt,3
1533,35,P,5-10jt,6
1534,18,P,5-10jt,4
1535,42,L,3-5jt,4
1536,27,P,3-5jt,0
1537,48,L,3-5jt,6
1538,39,P,1-3jt,5
1539,49,L,1-3jt,1
1540,31,P,3-5jt,0
1541,41,P,1-3jt,0
1542,50,P,5-10jt,6
1543,29,P,1-3jt,5
1544,45,P,1-3jt,2
1545,29,L,5-10jt,3
1546,54,L,5-10jt,3
1547,31,P,1-3jt,2
1548,49,P,1-3jt,3
1549,46,P,1-3jt,6
1550,21,L,5-10jt,5
1551,58,P,5-10jt,1
1552,24,P,5-10jt,5
1553,28,P,3-5jt,5
1554,52,P,1-3jt,1
1555,38,P,5-10jt,5
1556,27,P,3-5jt,4
1557,59,L,3-5jt,1
1558,57,L,5-10jt,5
1559,24,P,5-10jt,2
1560,19,P,3-5jt,2
1561,25,L,1-3jt,2
1562,43,L,3-5jt,1
1563,22,P,3-5jt,2
1564,50,P,3-5jt,4
1565,45,L,1-3jt,0
1566,28,L,1-3jt,2
1567,29,L,1-3jt,1
1568,53,L,5-10jt,4
1569,56,L,1-3jt,0
1570,34,L,3-5jt,2
1571,18,L,5-10jt,4
1572,33,L,1-3jt,3
1573,34,P,5-10jt,1
1574,42,P,5-10jt,5
1575,23,L,3-5jt,3
1576,58,L,1-3jt,5
1577,37,P,1-3jt,3
1578,46,P,1-3jt,2
1579,56,P,3-5jt,0
1580,46,L,5-10jt,4
1581,37,L,5-10jt,2
1582,48,L,1-3jt,0
1583,54,L,1-3jt,4
1584,34,P,3-5jt,4
1585,35,L,1-3jt,0
1586,45,P,5-10jt,0
1587,34,L,1-3jt,5
1588,51,P,3-5jt,0
1589,22,P,1-3jt,1
1590,29,L,1-3jt,2
1591,17,P,1-3jt,5
1592,46,L,1-3jt,1
1593,44,L,3-5jt,5
1594,32,L,5-10jt,0
1595,59,L,5-10jt,5
1596,22,P,5-10jt,6
1597,47,P,5-10jt,2
1598,49,L,5-10jt,2
1599,37,L,1-3jt,4
1600,50,P,5-10jt,2
1601,56,L,3-5jt,6
1602,20,P,3-5jt,3
1603,19,P,5-10jt,5
1604,58,L,1-3jt,0
1605,46,L,1-3jt,1
1606,51,L,1-3jt,2
1607,27,P,3-5jt,3
1608,31,L,3-5jt,1
1609,55,L,5-10jt,3
1610,49,P,5-10jt,3
1611,55,P,3-5jt,4
1612,43,L,3-5jt,0
1613,34,P,5-10jt,1
1614,40,L,3-5jt,1
1615,39,P,5-10jt,1
1616,52,L,3-5jt,0
1617,58,P,5-10jt,6
1618,19,L,5-10jt,3
1619,55,P,5-10jt,0
1620,48,L,1-3jt,3
1621,33,P,5-10jt,2
1622,53,L,5-10jt,0
1623,44,L,5-10jt,1
1624,37,L,3-5jt,6
1625,35,L,5-10jt,4
1626,50,P,5-10jt,3
1627,27,L,1-3jt,0
1628,21,P,1-3jt,4
1629,18,P,1-3jt,0
1630,55,P,1-3jt,3
1631,29,L,3-5jt,2
1632,36,L,5-10jt,5
1633,38,L,3-5jt,4
1634,26,L,3-5jt,3
1635,36,P,3-5jt,2
1636,22,L,1-3jt,2
1637,34,L,1-3jt,0
1638,34,P,3-5jt,5
1639,44,P,3-5jt,1
1640,53,P,3-5jt,5
1641,40,L,1-3jt,2
1642,47,P,5-10jt,2
1643,46,L,5-10jt,6
1644,40,L,5-10jt,6
1645,34,L,5-10jt,1
1646,23,P,3-5jt,5
1647,59,L,5-10jt,5
1648,41,P,5-10jt,4
1649,19,P,3-5jt,5
1650,22,P,5-10jt,2
1651,56,P,3-5jt,0
1652,42,P,1-3jt,6
1653,27,P,1-3jt,3
1654,35,P,5-10jt,4
1655,55,P,3-5jt,6
1656,48,L,5-10jt,5
1657,22,L,1-3jt,5
1658,53,P,5-10jt,5
1659,47,L,3-5jt,2
1660,54,P,1-3jt,1
1661,47,L,1-3jt,2
1662,33,L,5-10jt,4
1663,31,L,5-10jt,3
1664,57,P,1-3jt,6
1665,23,P,1-3jt,1
1666,17,L,3-5jt,6
1667,31,P,5-10jt,3
1668,54,L,3-5jt,3
1669,47,P,5-10jt,5
1670,57,P,5-10jt,2
1671,38,L,1-3jt,2
1672,57,P,3-5jt,6
1673,29,L,5-10jt,5
1674,41,L,1-3jt,2
1675,24,L,1-3jt,2
1676,24,P,5-10jt,0
1677,28,P,1-3jt,4
1678,56,P,3-5jt,6
1679,27,P,3-5jt,0
1680,25,P,1-3jt,6
1681,33,P,5-10jt,4
1682,54,P,3-5jt,5
1683,50,P,3-5jt,4
1684,26,P,1-3jt,5
1685,23,L,1-3jt,5
1686,52,P,1-3jt,5
1687,39,P,3-5jt,6
1688,50,L,1-3jt,5
1689,41,L,5-10jt,3
1690,32,L,3-5jt,1
1691,56,L,3-5jt,0
1692,24,P,5-10jt,2
1693,29,L,3-5jt,2
1694,45,L,1-3jt,4
1695,58,L,1-3jt,6
1696,31,P,5-10jt,3
1697,51,P,1-3jt,6
1698,27,L,1-3jt,0
1699,35,P,1-3jt,6
1700,20,L,1-3jt,3
1701,57,P,3-5jt,2
1702,31,L,1-3jt,2
1703,42,L,3-5jt,4
1704,47,P,3-5jt,6
1705,17,L,5-10jt,4
1706,31,P,1-3jt,4
1707,29,P,5-10jt,1
1708,33,P,1-3jt,2
1709,29,L,1-3jt,6
1710,58,P,5-10jt,1
1711,55,L,3-5jt,3
1712,45,P,5-10jt,2
1713,22,L,3-5jt,4
1714,54,P,3-5jt,0
1715,47,L,5-10jt,5
1716,19,L,3-5jt,0
1717,27,L,1-3jt,5
1718,52,L,3-5jt,1
1719,22,P,1-3jt,0
1720,17,P,5-10jt,4
1721,42,P,5-10jt,3
1722,44,L,3-5jt,5
1723,41,P,5-10jt,4
1724,21,L,3-5jt,4
1725,24,P,3-5jt,1
1726,31,P,1-3jt,6
1727,20,P,5-10jt,0
1728,31,P,3-5jt,1
1729,37,P,5-10jt,2
1730,48,P,3-5jt,3
1731,28,P,3-5jt,4
1732,34,P,1-3jt,0
1733,37,L,5-10jt,4
1734,52,P,1-3jt,4
1735,57,P,1-3jt,1
1736,60,L,1-3jt,0
1737,47,P,3-5jt,6
1738,55,P,1-3jt,4
1739,31,L,5-10jt,3
1740,28,P,1-3jt,5
1741,55,L,1-3jt,1
1742,47,L,3-5jt,5
1743,53,P,5-10jt,0
1744,36,L,5-10jt,6
1745,38,P,5-10jt,0
1746,43,L,3-5jt,1
1747,17,L,1-3jt,5
1748,17,P,5-10jt,4
1749,51,P,1-3jt,5
1750,54,L,5-10jt,5
1751,46,L,5-10jt,2
1752,45,P,1-3jt,1
1753,48,L,1-3jt,2
1754,57,L,5-10jt,4
1755,37,P,1-3jt,3
1756,60,L,5-10jt,6
1757,27,L,3-5jt,3
1758,23,L,3-5jt,5
1759,31,P,3-5jt,6
1760,46,P,3-5jt,1
1761,54,P,1-3jt,2
1762,19,L,5-10jt,3
1763,30,P,3-5jt,0
1764,44,L,3-5jt,0
1765,37,P,1-3jt,4
1766,48,L,3-5jt,1
1767,51,L,1-3jt,1
1768,45,L,3-5jt,5
1769,55,P,5-10jt,2
1770,57,P,3-5jt,2
1771,20,L,1-3jt,5
1772,47,P,1-3jt,4
1773,43,L,5-10jt,0
1774,46,P,3-5jt,3
1775,17,L,1-3jt,3
1776,55,L,5-10jt,5
1777,52,P,1-3jt,1
1778,55,P,5-10jt,3
1779,20,P,1-3jt,1
1780,28,L,3-5jt,2
1781,52,L,5-10jt,3
1782,52,P,3-5jt,4
1783,47,L,5-10jt,2
1784,51,P,1-3jt,4
1785,59,L,5-10jt,6
1786,29,L,3-5jt,0
1787,56,P,1-3jt,3
1788,52,L,3-5jt,4
1789,36,L,1-3jt,3
1790,39,L,5-10jt,2
1791,28,L,3-5jt,5
1792,29,L,3-5jt,4
1793,60,L,5-10jt,1
1794,23,L,3-5jt,4
1795,50,L,3-5jt,6
1796,24,P,3-5jt,4
1797,35,P,3-5jt,1
1798,32,P,3-5jt,6
1799,52,P,3-5jt,1
1800,27,P,5-10jt,6
1801,31,P,5-10jt,3
1802,27,P,1-3jt,2
1803,39,L,5-10jt,3
1804,39,L,3-5jt,3
1805,47,P,5-10jt,2
1806,49,L,3-5jt,5
1807,23,P,5-10jt,3
1808,30,P,5-10jt,3
1809,32,L,5-10jt,3
1810,52,P,5-10jt,5
1811,22,P,3-5jt,6
1812,21,L,1-3jt,5
1813,49,P,3-5jt,4
1814,44,P,5-10jt,1
1815,59,P,3-5jt,3
1816,37,L,1-3jt,4
1817,41,P,5-10jt,5
1818,27,L,5-10jt,6
1819,26,L,5-10jt,4
1820,49,P,3-5jt,6
1821,23,L,1-3jt,4
1822,42,P,5-10jt,6
1823,42,P,1-3jt,1
1824,40,L,3-5jt,0
1825,41,P,3-5jt,6
1826,22,L,1-3jt,0
1827,56,L,1-3jt,4
1828,20,P,1-3jt,6
1829,43,L,1-3jt,6
1830,60,P,5-10jt,1
1831,46,L,3-5jt,3
1832,45,P,3-5jt,0
1833,58,L,5-10jt,6
1834,43,L,5-10jt,1
1835,57,L,1-3jt,5
1836,44,L,3-5jt,4
1837,60,P,5-10jt,2
1838,20,P,5-10jt,4
1839,45,P,3-5jt,2
1840,46,L,5-10jt,3
1841,22,L,5-10jt,5
1842,25,L,5-10jt,4
1843,39,L,3-5jt,1
1844,33,L,3-5jt,0
1845,33,P,1-3jt,1
1846,45,P,3-5jt,1
1847,19,P,3-5jt,1
1848,40,P,3-5jt,5
1849,24,L,5-10jt,4
1850,57,L,3-5jt,5
1851,25,L,1-3jt,3
1852,60,L,5-10jt,3
1853,22,L,5-10jt,6
1854,45,L,3-5jt,1
1855,28,P,3-5jt,1
1856,21,L,3-5jt,6
1857,17,L,1-3jt,4
1858,26,P,1-3jt,0
1859,59,P,5-10jt,0
1860,32,P,1-3jt,2
1861,34,L,5-10jt,6
1862,34,L,1-3jt,4
1863,42,P,3-5jt,0
1864,50,L,1-3jt,0
1865,29,P,3-5jt,5
1866,48,P,1-3jt,3
1867,32,P,5-10jt,3
1868,25,P,3-5jt,2
1869,47,L,3-5jt,5
1870,50,P,1-3jt,4
1871,36,P,1-3jt,3
1872,42,L,3-5jt,5
1873,33,L,1-3jt,6
1874,37,L,3-5jt,0
1875,41,P,5-10jt,3
1876,51,P,1-3jt,1
1877,20,P,1-3jt,5
1878,22,L,1-3jt,0
1879,19,L,3-5jt,2
1880,23,P,3-5jt,5
1881,25,L,1-3jt,2
1882,25,L,3-5jt,2
1883,27,P,1-3jt,3
1884,45,P,1-3jt,0
1885,30,L,3-5jt,2
1886,57,L,3-5jt,3
1887,42,L,5-10jt,6
1888,48,L,3-5jt,0
1889,35,L,1-3jt,0
1890,45,P,3-5jt,1
1891,49,L,1-3jt,2
1892,41,L,1-3jt,0
1893,19,L,1-3jt,4
1894,19,L,1-3jt,1
1895,39,L,1-3jt,6
1896,23,P,3-5jt,0
1897,17,P,1-3jt,0
1898,47,L,3-5jt,6
1899,40,P,3-5jt,4
1900,17,P,3-5jt,2
1901,25,L,3-5jt,3
1902,23,P,3-5jt,4
1903,28,L,5-10jt,6
1904,40,P,3-5jt,5
1905,31,P,5-10jt,2
1906,48,L,1-3jt,1
1907,57,L,1-3jt,1
1908,49,P,1-3jt,3
1909,24,P,1-3jt,6
1910,52,P,5-10jt,3
1911,47,L,5-10jt,4
1912,38,L,3-5jt,0
1913,24,P,5-10jt,3
1914,49,L,3-5jt,1
1915,21,P,1-3jt,3
1916,60,P,3-5jt,0
1917,29,P,1-3jt,6
1918,26,L,1-3jt,1
1919,56,L,5-10jt,4
1920,27,P,3-5jt,3
1921,23,L,3-5jt,4
1922,48,P,5-10jt,4
1923,21,L,3-5jt,4
1924,34,L,5-10jt,6
1925,53,P,1-3jt,3
1926,31,P,1-3jt,6
1927,18,L,3-5jt,5
