,Usia,Gender,Gaji,Jumlah Anak
996,39,L,5-10jt,5
997,25,P,5-10jt,3
998,44,P,3-5jt,2
999,19,P,3-5jt,0
1000,39,L,3-5jt,5
1001,55,P,5-10jt,2
1002,50,L,3-5jt,0
1003,17,P,1-3jt,2
1004,18,L,3-5jt,0
1005,21,P,3-5jt,1
1006,55,L,5-10jt,2
1007,39,L,3-5jt,0
1008,50,L,1-3jt,3
1009,37,P,3-5jt,5
1010,59,L,1-3jt,5
1011,20,P,1-3jt,4
1012,59,L,1-3jt,6
1013,59,L,5-10jt,0
1014,20,L,1-3jt,2
1015,24,L,5-10jt,2
1016,24,P,5-10jt,4
1017,48,P,1-3jt,1
1018,30,P,5-10jt,6
1019,28,P,1-3jt,0
1020,33,L,1-3jt,6
1021,26,P,5-10jt,1
1022,25,L,3-5jt,4
1023,19,L,5-10jt,2
1024,37,P,1-3jt,1
1025,38,P,3-5jt,0
1026,56,P,3-5jt,6
1027,25,P,3-5jt,2
1028,36,P,3-5jt,5
1029,19,L,1-3jt,5
1030,60,P,1-3jt,3
1031,38,L,1-3jt,2
1032,22,L,5-10jt,6
1033,32,P,1-3jt,0
1034,36,P,5-10jt,4
1035,19,L,1-3jt,3
1036,51,P,1-3jt,5
1037,19,P,5-10jt,1
1038,28,L,3-5jt,2
1039,31,P,1-3jt,3
1040,58,P,1-3jt,0
1041,32,L,5-10jt,1
1042,45,L,1-3jt,2
1043,23,P,3-5jt,1
1044,48,P,5-10jt,0
1045,17,L,3-5jt,3
1046,34,L,3-5jt,4
1047,35,L,5-10jt,5
1048,48,L,5-10jt,2
1049,31,P,1-3jt,5
1050,23,L,1-3jt,3
1051,38,L,1-3jt,1
1052,18,L,3-5jt,4
1053,33,L,1-3jt,3
1054,34,P,5-10jt,2
1055,34,P,3-5jt,2
1056,56,P,5-10jt,0
1057,55,P,5-10jt,1
1058,40,P,5-10jt,4
1059,34,P,1-3jt,0
1060,39,P,3-5jt,3
1061,46,P,1-3jt,5
1062,45,P,3-5jt,2
1063,23,L,5-10jt,3
1064,35,P,3-5jt,6
1065,53,P,3-5jt,4
1066,20,P,3-5jt,5
1067,43,P,5-10jt,2
1068,30,L,1-3jt,3
1069,44,P,3-5jt,6
1070,46,P,3-5jt,4
1071,26,L,1-3jt,6
1072,44,P,5-10jt,0
1073,51,L,5-10jt,5
1074,44,P,1-3jt,3
1075,37,P,3-5jt,2
1076,26,P,1-3jt,3
1077,26,P,1-3jt,2
1078,29,L,3-5jt,5
1079,41,L,3-5jt,4
1080,39,L,5-10jt,1
1081,42,L,5-10jt,3
1082,33,P,1-3jt,5
1083,33,L,5-10jt,3
1084,29,L,5-10jt,3
1085,39,L,3-5jt,5
1086,38,P,5-10jt,6
1087,30,P,3-5jt,5
1088,38,P,3-5jt,2
1089,19,P,3-5jt,2
1090,37,L,3-5jt,6
1091,38,L,3-5jt,3
1092,37,L,1-3jt,1
1093,51,P,3-5jt,6
1094,41,P,3-5jt,5
1095,31,L,5-10jt,2
1096,24,P,5-10jt,0
1097,25,L,5-10jt,2
1098,26,P,3-5jt,2
1099,36,P,1-3jt,5
1100,45,L,3-5jt,1
1101,26,L,5-10jt,0
1102,18,P,1-3jt,3
1103,31,L,1-3jt,5
1104,26,P,5-10jt,6
1105,57,P,3-5jt,5
1106,25,L,1-3jt,4
1107,54,L,3-5jt,0
1108,22,L,5-10jt,3
1109,58,P,1-3jt,2
1110,34,L,3-5jt,0
1111,27,P,1-3jt,0
1112,41,L,3-5jt,1
1113,27,L,1-3jt,4
1114,27,P,5-10jt,5
1115,33,P,3-5jt,5
1116,26,L,5-10jt,2
1117,22,P,1-3jt,3
1118,37,P,3-5jt,3
1119,38,P,5-10jt,0
1120,31,P,5-10jt,2
1121,33,L,1-3jt,1
1122,21,P,1-3jt,5
1123,24,L,5-10jt,1
1124,30,P,5-10jt,6
1125,42,L,3-5jt,0
1126,51,P,1-3jt,5
1127,60,P,3-5jt,2
1128,56,L,1-3jt,1
1129,38,L,5-10jt,5
1130,38,L,3-5jt,1
1131,40,P,5-10jt,3
1132,43,P,3-5jt,4
1133,21,L,5-10jt,4
1134,56,P,1-3jt,2
1135,18,L,3-5jt,6
1136,19,P,5-10jt,0
1137,49,P,1-3jt,5
1138,50,P,3-5jt,3
1139,57,L,1-3jt,4
1140,57,P,5-10jt,1
1141,23,L,3-5jt,6
1142,27,P,1-3jt,1
1143,29,P,1-3jt,2
1144,50,P,1-3jt,5
1145,36,P,5-10jt,1
1146,23,L,3-5jt,6
1147,29,L,1-3jt,3
1148,42,L,3-5jt,6
1149,18,L,3-5jt,1
1150,32,L,5-10jt,3
1151,60,L,1-3jt,6
1152,48,P,5-10jt,1
1153,54,L,1-3jt,2
1154,18,P,3-5jt,1
1155,36,L,5-10jt,6
1156,29,P,3-5jt,2
1157,56,P,3-5jt,2
1158,58,P,5-10jt,4
1159,18,L,1-3jt,3
1160,49,P,3-5jt,6
1161,41,L,3-5jt,2
1162,50,L,5-10jt,1
1163,26,P,3-5jt,4
1164,41,L,1-3jt,0
1165,33,P,5-10jt,1
1166,56,L,1-3jt,3
1167,19,L,1-3jt,1
1168,36,P,3-5jt,4
1169,37,P,3-5jt,0
1170,19,L,5-10jt,6
1171,40,L,3-5jt,0
1172,48,P,5-10jt,6
1173,53,P,3-5jt,6
1174,59,P,5-10jt,0
1175,47,P,5-10jt,1
1176,18,L,1-3jt,2
1177,22,P,3-5jt,5
1178,34,L,5-10jt,6
1179,50,P,3-5jt,6
1180,42,P,3-5jt,6
1181,20,P,1-3jt,6
1182,38,L,1-3jt,2
1183,23,P,5-10jt,0
1184,23,L,1-3jt,0
1185,31,L,1-3jt,3
1186,39,L,3-5jt,2
1187,48,L,3-5jt,4
1188,21,P,3-5jt,6
1189,27,P,1-3jt,5
1190,38,L,3-5jt,3
1191,28,L,3-5jt,5
1192,37,L,1-3jt,4
1193,29,P,3-5jt,1
1194,46,L,1-3jt,2
1195,45,P,5-10jt,2
1196,26,L,3-5jt,4
1197,55,P,3-5jt,0
1198,50,P,3-5jt,4
1199,27,L,1-3jt,2
1200,28,L,5-10jt,4
1201,47,P,1-3jt,1
1202,18,P,3-5jt,1
1203,59,P,1-3jt,5
1204,33,L,5-10jt,0
1205,51,L,3-5jt,0
1206,27,P,3-5jt,4
1207,45,L,1-3jt,4
1208,52,L,1-3jt,5
1209,29,P,3-5jt,4
1210,53,L,5-10jt,0
1211,31,L,5-10jt,4
1212,32,L,3-5jt,5
1213,56,P,1-3jt,4
1214,55,L,5-10jt,4
1215,22,P,1-3jt,4
1216,27,P,3-5jt,1
1217,44,P,3-5jt,6
1218,27,L,3-5jt,1
1219,43,P,3-5jt,2
1220,31,P,5-10jt,1
1221,38,L,1-3jt,1
1222,59,P,5-10jt,6
1223,31,L,5-10jt,2
1224,54,P,3-5jt,4
1225,28,P,5-10jt,1
1226,22,P,3-5jt,4
1227,30,L,5-10jt,1
1228,31,P,3-5jt,2
1229,34,L,5-10jt,2
1230,34,L,5-10jt,4
1231,25,L,5-10jt,4
1232,32,P,5-10jt,2
1233,37,L,1-3jt,6
1234,23,L,3-5jt,0
1235,52,L,3-5jt,3
1236,55,P,1-3jt,3
1237,33,L,5-10jt,1
1238,60,L,5-10jt,0
1239,60,L,1-3jt,1
1240,60,L,3-5jt,4
1241,26,P,5-10jt,6
1242,58,P,3-5jt,3
1243,59,L,5-10jt,6
1244,40,P,5-10jt,3
1245,58,P,5-10jt,2
1246,51,P,1-3jt,6
1247,32,P,3-5jt,6
1248,51,P,5-10jt,5
1249,42,P,5-10jt,5
1250,33,L,1-3jt,6
1251,29,L,5-10jt,6
1252,58,P,1-3jt,5
1253,35,L,3-5jt,2
1254,51,P,5-10jt,3
1255,45,L,3-5jt,6
1256,55,P,5-10jt,6
1257,43,P,3-5jt,6
1258,27,L,3-5jt,3
1259,44,P,5-10jt,1
1260,19,L,3-5jt,6
1261,19,P,1-3jt,3
1262,52,P,1-3jt,6
1263,52,P,3-5jt,1
1264,34,P,1-3jt,4
1265,28,L,5-10jt,4
1266,20,P,3-5jt,3
1267,55,L,3-5jt,3
1268,49,P,5-10jt,1
1269,24,L,5-10jt,6
1270,58,P,3-5jt,5
1271,31,L,1-3jt,1
1272,42,P,3-5jt,0
1273,59,L,3-5jt,6
1274,50,P,3-5jt,1
1275,45,L,3-5jt,0
1276,57,P,3-5jt,6
1277,39,L,1-3jt,0
1278,37,P,3-5jt,0
1279,46,L,5-10jt,4
1280,54,L,3-5jt,5
1281,43,P,1-3jt,0
1282,55,L,1-3jt,6
1283,41,P,5-10jt,4
1284,17,L,5-10jt,5
1285,24,P,3-5jt,3
1286,35,L,3-5jt,3
1287,52,L,5-10jt,6
1288,55,P,1-3jt,5
1289,26,P,5-10jt,6
1290,41,L,1-3jt,6
1291,21,P,1-3jt,1
1292,48,P,1-3jt,0
1293,46,P,5-10jt,5
1294,26,L,1-3jt,5
1295,57,P,1-3jt,5
1296,18,L,3-5jt,1
1297,44,L,5-10jt,6
1298,38,P,5-10jt,6
1299,55,L,1-3jt,5
1300,50,L,1-3jt,6
1301,46,L,1-3jt,2
1302,50,P,3-5jt,0
1303,24,P,1-3jt,1
1304,50,P,5-10jt,0
1305,39,P,3-5jt,6
1306,39,L,1-3jt,5
1307,34,L,5-10jt,6
1308,29,P,3-5jt,1
1309,52,L,3-5jt,5
1310,29,L,3-5jt,5
1311,46,L,3-5jt,1
1312,37,P,1-3jt,4
1313,17,P,5-10jt,2
1314,45,L,5-10jt,6
1315,55,P,5-10jt,1
1316,33,L,5-10jt,3
1317,48,L,5-10jt,0
1318,56,L,3-5jt,6
1319,41,L,1-3jt,5
1320,28,L,3-5jt,3
1321,53,L,5-10jt,5
1322,52,L,3-5jt,2
1323,46,P,3-5jt,1
1324,55,L,5-10jt,3
1325,44,L,1-3jt,0
1326,23,L,3-5jt,2
1327,33,L,3-5jt,0
1328,32,P,3-5jt,2
1329,35,L,1-3jt,0
1330,58,L,5-10jt,4
1331,34,L,5-10jt,4
1332,55,L,1-3jt,1
1333,32,P,5-10jt,2
1334,58,L,3-5jt,4
1335,30,P,3-5jt,1
1336,22,L,1-3jt,6
1337,49,P,1-3jt,2
1338,19,P,5-10jt,5
1339,38,P,5-10jt,1
1340,42,L,1-3jt,4
1341,22,L,1-3jt,1
1342,25,P,5-10jt,2
1343,47,P,5-10jt,3
1344,48,L,1-3jt,6
1345,22,L,1-3jt,5
1346,39,P,5-10jt,0
1347,60,P,3-5jt,3
1348,18,P,1-3jt,1
1349,21,P,3-5jt,2
1350,25,L,3-5jt,3
1351,31,P,3-5jt,4
1352,57,P,5-10jt,0
1353,57,L,3-5jt,0
1354,42,L,5-10jt,5
1355,51,L,3-5jt,2
1356,44,L,5-10jt,3
1357,60,L,5-10jt,6
1358,25,L,5-10jt,2
1359,58,P,1-3jt,2
1360,47,L,1-3jt,1
1361,60,L,5-10jt,5
1362,21,P,5-10jt,1
1363,55,P,5-10jt,3
1364,23,L,1-3jt,1
1365,36,L,1-3jt,5
1366,25,L,1-3jt,3
1367,19,L,5-10jt,4
1368,39,L,3-5jt,0
1369,52,P,1-3jt,6
1370,57,P,3-5jt,1
1371,29,P,1-3jt,3
1372,38,P,3-5jt,1
1373,51,L,1-3jt,1
1374,35,L,1-3jt,0
1375,31,L,1-3jt,6
1376,27,P,5-10jt,6
1377,39,P,1-3jt,1
1378,35,L,1-3jt,4
1379,60,P,5-10jt,0
1380,38,L,1-3jt,6
1381,23,L,5-10jt,6
1382,58,P,5-10jt,0
1383,21,P,3-5jt,1
1384,47,P,3-5jt,0
1385,54,P,1-3jt,1
1386,32,L,1-3jt,1
1387,42,P,5-10jt,3
1388,17,L,5-10jt,2
1389,31,P,1-3jt,4
1390,46,P,1-3jt,0
1391,34,L,1-3jt,5
1392,34,L,3-5jt,3
1393,56,P,5-10jt,3
1394,50,P,1-3jt,2
1395,21,L,5-10jt,6
1396,57,P,3-5jt,1
1397,59,P,1-3jt,2
1398,49,P,5-10jt,6
1399,41,L,1-3jt,6
1400,40,L,3-5jt,3
1401,19,P,1-3jt,5
1402,53,P,5-10jt,5
1403,19,P,1-3jt,6
1404,23,P,5-10jt,0
1405,55,P,5-10jt,1
1406,56,L,3-5jt,3
1407,27,L,3-5jt,2
1408,59,L,3-5jt,0
1409,56,P,3-5jt,3
1410,33,P,5-10jt,2
1411,60,P,3-5jt,1
1412,55,P,3-5jt,0
1413,53,P,3-5jt,0
1414,36,L,5-10jt,2
1415,55,P,3-5jt,6
1416,23,P,3-5jt,1
1417,19,P,5-10jt,0
1418,52,P,3-5jt,6
1419,54,L,1-3jt,3
1420,33,P,3-5jt,4
1421,60,L,5-10jt,5
1422,21,P,5-10jt,2
1423,53,L,5-10jt,2
1424,19,P,5-10jt,4
1425,36,P,1-3jt,4
1426,30,P,5-10jt,0
1427,22,P,5-10jt,0
1428,36,L,1-3jt,2
1429,32,L,3-5jt,4
1430,42,L,5-10jt,2
1431,39,L,1-3jt,3
1432,52,L,1-3jt,3
1433,59,P,5-10jt,2
1434,29,L,3-5jt,0
1435,27,L,5-10jt,3
1436,34,P,1-3jt,6
1437,38,P,1-3jt,4
1438,37,P,3-5jt,6
1439,49,P,3-5jt,2
1440,31,L,3-5jt,6
1441,43,P,5-10jt,0
1442,18,P,3-5jt,6
1443,44,P,5-10jt,2
1444,20,L,3-5jt,1
1445,19,P,1-3jt,6
1446,29,P,1-3jt,4
1447,56,L,1-3jt,2
1448,52,P,3-5jt,2
1449,51,P,3-5jt,0
1450,46,L,1-3jt,3
1451,40,P,1-3jt,4
1452,48,P,5-10jt,5
1453,26,L,1-3jt,0
1454,21,L,5-10jt,4
1455,23,L,3-5jt,3
1456,60,P,1-3jt,1
1457,21,P,1-3jt,2
1458,32,L,5-10jt,1
1459,38,L,1-3jt,5
1460,21,L,3-5jt,5
1461,34,P,3-5jt,0
1462,46,L,1-3jt,1
1463,54,P,5-10jt,2
1464,50,L,1-3jt,3
1465,46,L,5-10jt,4
1466,19,P,3-5jt,3
1467,47,P,3-5jt,3
1468,53,L,5-10jt,0
1469,49,P,3-5jt,0
1470,48,P,5-10jt,2
1471,58,P,5-10jt,6
1472,30,L,5-10jt,0
1473,22,P,1-3jt,2
1474,44,P,3-5jt,5
1475,39,P,1-3jt,3
1476,25,P,5-10jt,6
1477,59,P,5-10jt,2
1478,51,P,5-10jt,1
1479,31,P,1-3jt,4
1480,19,P,1-3jt,5
1481,38,L,3-5jt,6
1482,50,P,3-5jt,1
1483,56,P,5-10jt,3
1484,19,L,1-3jt,0
1485,49,L,3-5jt,3
1486,25,P,1-3jt,0
1487,53,L,3-5jt,2
1488,18,P,5-10jt,1
1489,21,L,5-10jt,2
1490,59,P,1-3jt,5
1491,23,L,1-3jt,1
1492,41,L,5-10jt,1
1493,47,P,3-5jt,0
1494,49,L,5-10jt,3
1495,51,P,5-10jt,0
1496,29,L,1-3jt,4
1497,34,P,3-5jt,6
1498,25,L,1-3jt,1
1499,30,L,3-5jt,1
1500,50,P,3-5jt,1
1501,24,L,3-5jt,6
1502,19,P,5-10jt,5
1503,36,L,1-3jt,3
1504,30,P,5-10jt,3
1505,43,L,1-3jt,4
1506,38,L,5-10jt,6
1507,37,P,3-5jt,5
1508,19,P,3-5jt,2
1509,60,P,3-5jt,6
1510,36,P,3-5jt,5
1511,46,P,5-10jt,6
1512,36,L,5-10jt,2
1513,22,P,3-5jt,4
1514,46,P,5-10jt,2
1515,18,L,5-10jt,1
1516,18,L,3-5jt,0
1517,23,P,5-10jt,1
1518,57,L,3-5jt,0
1519,36,L,3-5jt,4
1520,55,L,3-5jt,4
1521,26,L,3-5jt,3
1522,45,L,3-5jt,4
1523,48,P,1-3jt,3
1524,60,P,3-5jt,5
1525,59,P,3-5jt,3
1526,39,P,1-3jt,4
1527,50,P,3-5jt,5
1528,44,P,5-10jt,6
1529,35,P,3-5jt,0
1530,52,P,1-3jt,6
1531,34,P,5-10jt,1
1532,30,P,1-3jt,5
1533,26,P,1-3jt,0
1534,31,P,5-10jt,1
1535,27,P,5-10jt,5
1536,45,P,3-5jt,4
1537,33,L,3-5jt,6
1538,46,P,5-10jt,5
1539,53,P,1-3jt,4
1540,38,L,3-5jt,5
1541,38,P,5-10jt,0
1542,51,L,3-5jt,3
1543,24,P,1-3jt,6
1544,47,P,3-5jt,5
1545,46,L,5-10jt,4
1546,50,P,5-10jt,1
1547,24,L,1-3jt,0
1548,33,P,5-10jt,4
1549,27,P,5-10jt,0
1550,37,L,3-5jt,4
1551,42,P,5-10jt,6
1552,33,L,1-3jt,2
1553,45,L,1-3jt,0
1554,60,L,3-5jt,1
1555,52,L,3-5jt,5
1556,24,L,3-5jt,6
1557,19,L,1-3jt,1
1558,37,P,5-10jt,0
1559,43,L,1-3jt,3
1560,43,P,3-5jt,6
1561,28,L,1-3jt,2
1562,40,P,3-5jt,3
1563,29,L,1-3jt,0
1564,35,L,1-3jt,2
1565,21,L,1-3jt,2
1566,43,L,3-5jt,5
1567,56,P,3-5jt,1
1568,44,P,5-10jt,4
1569,53,P,3-5jt,3
1570,33,P,1-3jt,1
1571,25,L,1-3jt,5
1572,57,P,5-10jt,5
1573,41,P,5-10jt,2
1574,29,L,5-10jt,4
1575,52,P,1-3jt,1
1576,35,P,5-10jt,3
1577,53,L,5-10jt,0
1578,44,L,1-3jt,6
1579,19,P,3-5jt,3
1580,36,L,1-3jt,5
1581,30,P,5-10jt,6
1582,27,P,1-3jt,6
1583,35,L,5-10jt,2
1584,48,P,3-5jt,2
1585,40,L,3-5jt,6
1586,19,L,3-5jt,5
1587,45,P,5-10jt,4
1588,30,L,5-10jt,1
1589,41,P,3-5jt,6
1590,34,P,3-5jt,2
1591,24,L,1-3jt,0
1592,23,L,3-5jt,0
1593,36,L,1-3jt,2
1594,60,P,3-5jt,1
1595,60,L,5-10jt,5
1596,42,L,1-3jt,4
1597,39,L,1-3jt,1
1598,33,L,1-3jt,3
1599,34,L,3-5jt,6
1600,21,P,1-3jt,2
1601,23,L,5-10jt,3
1602,29,L,1-3jt,4
1603,37,P,3-5jt,6
1604,32,L,5-10jt,3
1605,30,L,3-5jt,4
1606,52,L,3-5jt,4
1607,19,P,1-3jt,4
1608,37,P,3-5jt,1
1609,45,P,3-5jt,2
1610,24,P,3-5jt,4
1611,48,L,1-3jt,0
1612,44,P,5-10jt,5
1613,53,P,3-5jt,3
1614,24,L,1-3jt,0
1615,21,L,5-10jt,5
1616,38,L,3-5jt,4
1617,36,L,1-3jt,4
1618,52,L,5-10jt,5
1619,51,P,5-10jt,3
1620,54,P,5-10jt,1
1621,40,P,5-10jt,1
1622,53,P,3-5jt,6
1623,56,L,5-10jt,4
1624,39,P,3-5jt,5
1625,45,P,5-10jt,3
1626,30,L,1-3jt,5
1627,42,L,5-10jt,0
1628,50,P,1-3jt,4
1629,45,L,3-5jt,0
1630,22,L,5-10jt,1
1631,43,L,3-5jt,3
1632,35,L,5-10jt,2
1633,50,L,1-3jt,6
1634,44,P,5-10jt,2
1635,27,P,1-3jt,3
1636,56,L,5-10jt,1
1637,19,P,5-10jt,1
1638,33,P,5-10jt,1
1639,29,L,3-5jt,0
1640,28,P,5-10jt,0
1641,51,L,5-10jt,6
1642,59,P,3-5jt,0
1643,21,P,1-3jt,5
1644,19,P,5-10jt,5
1645,37,L,3-5jt,5
1646,19,L,1-3jt,3
1647,36,P,5-10jt,1
1648,35,L,1-3jt,3
1649,55,L,1-3jt,0
1650,53,P,3-5jt,4
1651,23,L,1-3jt,5
1652,44,L,3-5jt,4
1653,55,L,3-5jt,5
1654,17,L,5-10jt,4
1655,22,P,5-10jt,2
1656,24,P,1-3jt,3
1657,57,P,5-10jt,5
1658,28,L,1-3jt,1
1659,52,P,1-3jt,5
1660,53,L,3-5jt,3
1661,22,L,3-5jt,1
1662,43,L,5-10jt,5
1663,17,L,5-10jt,0
1664,29,L,5-10jt,3
1665,38,P,3-5jt,4
1666,35,P,1-3jt,6
1667,20,L,5-10jt,1
1668,60,L,5-10jt,6
1669,29,P,5-10jt,2
1670,55,P,5-10jt,6
1671,21,L,5-10jt,1
1672,28,L,3-5jt,2
1673,18,P,5-10jt,0
1674,52,L,1-3jt,6
1675,33,L,5-10jt,2
1676,31,L,1-3jt,2
1677,45,P,1-3jt,0
1678,35,L,5-10jt,6
1679,41,L,5-10jt,3
1680,28,L,5-10jt,0
1681,31,P,1-3jt,0
1682,17,L,1-3jt,0
1683,21,P,5-10jt,6
1684,42,L,3-5jt,4
1685,35,P,1-3jt,4
1686,23,P,3-5jt,2
1687,22,L,1-3jt,0
1688,18,P,1-3jt,6
1689,23,L,5-10jt,6
1690,22,L,5-10jt,3
1691,22,L,1-3jt,4
1692,60,L,5-10jt,5
1693,55,L,5-10jt,0
1694,41,P,5-10jt,0
1695,38,P,3-5jt,0
1696,34,L,1-3jt,0
1697,48,P,5-10jt,0
1698,37,L,1-3jt,4
1699,32,P,5-10jt,3
1700,43,L,1-3jt,4
1701,43,P,1-3jt,0
1702,20,P,5-10jt,4
1703,58,L,5-10jt,1
1704,42,L,1-3jt,6
1705,39,P,3-5jt,2
1706,60,L,3-5jt,4
1707,27,P,5-10jt,0
1708,19,L,5-10jt,4
1709,60,L,5-10jt,6
1710,57,L,5-10jt,5
1711,17,P,1-3jt,5
1712,26,L,5-10jt,0
1713,47,P,5-10jt,6
1714,20,P,1-3jt,3
1715,21,L,3-5jt,1
1716,44,L,3-5jt,0
1717,54,L,3-5jt,3
1718,43,P,1-3jt,1
1719,60,P,3-5jt,2
1720,46,L,5-10jt,1
1721,41,P,5-10jt,0
1722,54,L,3-5jt,2
1723,45,P,1-3jt,0
1724,43,L,1-3jt,4
1725,23,L,3-5jt,6
1726,54,L,3-5jt,6
1727,42,L,1-3jt,2
1728,33,P,1-3jt,2
1729,36,P,3-5jt,5
1730,20,L,1-3jt,1
1731,59,L,3-5jt,1
1732,49,P,3-5jt,4
1733,33,P,1-3jt,5
1734,43,P,1-3jt,6
1735,25,P,5-10jt,2
1736,51,L,1-3jt,0
1737,57,L,3-5jt,4
1738,18,P,3-5jt,3
1739,18,L,3-5jt,2
1740,30,P,5-10jt,0
1741,48,L,3-5jt,6
1742,44,L,1-3jt,4
1743,52,L,1-3jt,5
1744,26,P,3-5jt,4
1745,24,P,3-5jt,1
1746,51,P,1-3jt,1
1747,25,P,1-3jt,1
1748,33,L,3-5jt,1
1749,49,P,3-5jt,4
1750,52,L,5-10jt,1
1751,57,L,5-10jt,6
1752,25,L,3-5jt,6
1753,19,L,3-5jt,6
1754,56,L,5-10jt,4
1755,53,P,3-5jt,6
1756,46,L,3-5jt,5
1757,40,P,1-3jt,5
1758,37,P,1-3jt,4
1759,29,L,1-3jt,5
1760,23,P,5-10jt,6
1761,34,P,1-3jt,4
1762,51,P,5-10jt,1
1763,33,L,1-3jt,2
1764,19,L,1-3jt,1
1765,48,L,3-5jt,2
1766,46,P,3-5jt,4
1767,18,P,5-10jt,2
1768,40,L,5-10jt,3
1769,24,L,5-10jt,2
1770,21,L,5-10jt,3
1771,18,L,1-3jt,6
1772,45,L,5-10jt,5
1773,49,P,5-10jt,5
1774,59,L,5-10jt,2
1775,37,P,3-5jt,5
1776,32,P,1-3jt,0
1777,39,P,5-10jt,5
1778,22,L,5-10jt,2
1779,44,P,5-10jt,3
1780,34,L,1-3jt,6
1781,25,L,3-5jt,3
1782,29,L,5-10jt,0
1783,42,L,5-10jt,5
1784,41,L,1-3jt,6
1785,45,P,3-5jt,0
1786,51,P,1-3jt,2
1787,50,P,1-3jt,0
1788,52,P,5-10jt,2
1789,21,P,1-3jt,4
1790,50,P,5-10jt,2
1791,51,L,5-10jt,5
1792,19,P,3-5jt,5
1793,55,P,5-10jt,0
1794,44,L,3-5jt,3
1795,35,P,5-10jt,4
1796,58,P,3-5jt,0
1797,44,P,5-10jt,1
1798,59,P,1-3jt,4
1799,40,L,5-10jt,1
1800,24,P,5-10jt,6
1801,30,P,3-5jt,2
1802,24,P,3-5jt,6
1803,55,L,1-3jt,4
1804,60,L,5-10jt,6
1805,47,L,3-5jt,6
1806,18,P,3-5jt,6
1807,18,P,5-10jt,5
1808,54,L,3-5jt,0
1809,24,L,1-3jt,6
1810,52,P,5-10jt,5
1811,38,P,5-10jt,5
1812,55,L,5-10jt,0
1813,19,P,5-10jt,5
1814,34,L,1-3jt,0
1815,42,L,1-3jt,2
1816,57,P,5-10jt,2
1817,24,L,5-10jt,6
1818,52,P,3-5jt,4
1819,24,P,3-5jt,2
1820,58,P,5-10jt,3
1821,38,L,5-10jt,3
1822,18,P,1-3jt,1
1823,25,P,1-3jt,3
1824,51,P,3-5jt,1
1825,23,L,5-10jt,6
1826,48,P,3-5jt,6
1827,20,P,5-10jt,0
1828,59,P,3-5jt,5
1829,51,P,1-3jt,3
1830,23,P,5-10jt,4
1831,49,L,1-3jt,1
1832,45,P,3-5jt,1
1833,58,P,1-3jt,1
1834,23,P,1-3jt,3
1835,38,L,5-10jt,1
1836,41,P,5-10jt,5
1837,45,P,1-3jt,1
1838,56,P,3-5jt,1
1839,58,L,3-5jt,2
1840,24,L,3-5jt,5
1841,42,L,5-10jt,1
1842,24,L,1-3jt,4
1843,24,P,3-5jt,5
1844,41,L,3-5jt,4
1845,54,P,5-10jt,0
1846,32,L,3-5jt,6
1847,42,P,5-10jt,0
1848,25,P,3-5jt,2
1849,42,P,5-10jt,3
1850,46,L,3-5jt,3
1851,58,P,1-3jt,6
1852,26,L,5-10jt,4
1853,35,P,5-10jt,4
1854,38,L,5-10jt,0
1855,19,P,1-3jt,5
1856,54,P,5-10jt,5
1857,58,L,5-10jt,6
1858,50,L,3-5jt,0
1859,23,L,1-3jt,4
1860,39,P,3-5jt,4
1861,40,P,3-5jt,3
1862,36,P,3-5jt,4
1863,49,L,3-5jt,5
1864,23,P,1-3jt,5
1865,32,P,3-5jt,0
1866,41,P,1-3jt,6
1867,35,P,3-5jt,2
1868,37,P,1-3jt,4
1869,55,P,3-5jt,0
1870,44,P,1-3jt,4
1871,20,P,1-3jt,1
1872,57,L,3-5jt,3
1873,35,L,5-10jt,4
1874,22,L,1-3jt,0
1875,33,P,1-3jt,3
1876,29,L,1-3jt,4
1877,59,P,3-5jt,6
1878,45,P,1-3jt,4
1879,50,L,5-10jt,0
1880,37,L,3-5jt,4
1881,26,L,1-3jt,0
1882,41,P,3-5jt,6
1883,39,L,3-5jt,6
1884,31,P,1-3jt,2
1885,55,L,3-5jt,6
1886,18,L,3-5jt,4
1887,43,L,5-10jt,6
1888,22,L,3-5jt,3
1889,29,P,5-10jt,5
1890,52,L,1-3jt,0
1891,45,P,1-3jt,6
1892,44,L,3-5jt,0
1893,36,P,1-3jt,6
1894,23,P,5-10jt,0
1895,36,P,1-3jt,1
1896,36,P,1-3jt,5
1897,36,P,1-3jt,4
1898,41,P,5-10jt,4
1899,60,L,3-5jt,0
1900,36,L,5-10jt,3
1901,46,P,5-10jt,2
1902,25,P,3-5jt,0
1903,41,P,5-10jt,6
1904,36,L,5-10jt,6
1905,59,L,5-10jt,2
1906,50,P,1-3jt,3
1907,27,L,1-3jt,4
1908,22,L,1-3jt,1
1909,43,P,1-3jt,2
1910,34,L,3-5jt,1
1911,29,P,5-10jt,4
1912,34,P,1-3jt,2
1913,23,L,3-5jt,3
1914,19,L,3-5jt,3
1915,23,L,5-10jt,3
1916,57,P,5-10jt,0
1917,18,P,1-3jt,0
1918,20,P,1-3jt,1
1919,52,P,3-5jt,0
1920,19,P,5-10jt,4
1921,29,L,1-3jt,5
1922,27,P,5-10jt,5
1923,57,L,3-5jt,5
1924,43,P,3-5jt,2
1925,22,L,3-5jt,4
1926,29,P,3-5jt,5
1927,59,L,5-10jt,6
